easting,northing,depth
356456.1988,5714864.9940,1.659868087
356456.1903,5714864.8900,1.652031485
356456.1825,5714864.7940,1.639329261
356456.1728,5714864.6760,1.624251955
356456.1576,5714864.4550,1.608664178
356456.1502,5714864.3290,1.592430852
356456.1423,5714864.1960,1.57401288
356456.1343,5714864.0620,1.555119461
356456.1268,5714863.9360,1.538691801
356456.1227,5714863.8660,1.523909135
356456.1180,5714863.7870,1.51034769
356456.1136,5714863.7130,1.497833923
356456.1088,5714863.6320,1.485877636
356456.1009,5714863.4980,1.474025596
356456.0961,5714863.4180,1.462841079
356456.0875,5714863.2720,1.454180823
356456.0774,5714863.0540,1.447938293
356456.0741,5714862.9730,1.443611148
356456.0678,5714862.8160,1.440823136
356456.0618,5714862.6690,1.439553173
356456.0585,5714862.5870,1.439597533
356456.0522,5714862.4320,1.439919629
356456.0485,5714862.3410,1.440202909
356456.0417,5714862.1740,1.441334716
356456.0382,5714862.0880,1.444214844
356456.0349,5714862.0080,1.449240779
356456.0311,5714861.9140,1.456177795
356456.0244,5714861.7480,1.465053859
356456.0173,5714861.5740,1.474101361
356456.0128,5714861.3370,1.479484502
356456.0118,5714861.1830,1.482767318
356456.0107,5714861.0290,1.484564981
356456.0102,5714860.9430,1.484394113
356456.0091,5714860.7890,1.481318482
356456.0081,5714860.6350,1.476316514
356456.0075,5714860.5480,1.472782111
356456.0064,5714860.3930,1.471957158
356456.0058,5714860.3080,1.473646919
356456.0049,5714860.1630,1.477504362
356456.0043,5714860.0850,1.48416011
356456.0037,5714859.9930,1.491136589
356456.0032,5714859.9150,1.49934636
356456.0017,5714859.7050,1.510989585
356456.0006,5714859.5660,1.523924233
356455.9996,5714859.4270,1.533571721
356455.9990,5714859.3500,1.541699906
356455.9980,5714859.2030,1.549905545
356455.9973,5714859.1140,1.561066964
356455.9961,5714858.9560,1.576409115
356455.9950,5714858.7980,1.58016265
356455.9938,5714858.6380,1.57753054
356455.9931,5714858.5510,1.574997232
356455.9919,5714858.3860,1.572178792
356455.9914,5714858.3070,1.569376579
356455.9893,5714858.0930,1.566624987
356455.9878,5714857.9450,1.564064746
356455.9863,5714857.7950,1.561493282
356455.9847,5714857.6460,1.56487223
356455.9833,5714857.5060,1.574298886
356455.9824,5714857.4280,1.581339494
356455.9814,5714857.3270,1.587537949
356455.9797,5714857.1680,1.597796669
356455.9782,5714857.0200,1.615232009
356455.9773,5714856.9310,1.629286563
356455.9756,5714856.7660,1.640296049
356455.9710,5714856.4720,1.649873785
356455.9679,5714856.3220,1.658218117
356455.9647,5714856.1720,1.668436963
356455.9618,5714856.0310,1.68277246
356455.9602,5714855.9540,1.695808729
356455.9583,5714855.8640,1.706937684
356455.9549,5714855.7050,1.718804171
356455.9516,5714855.5450,1.731510809
356455.9483,5714855.3890,1.739805856
356455.9464,5714855.2990,1.74452365
356455.9430,5714855.1350,1.749416292
356455.9413,5714855.0530,1.75414694
356455.9358,5714854.8280,1.758745788
356455.9316,5714854.6650,1.765185485
356455.9274,5714854.5030,1.770541959
356455.9233,5714854.3400,1.774544358
356455.9193,5714854.1880,1.777089782
356455.9169,5714854.0930,1.777638301
356455.9146,5714854.0060,1.776210975
356455.9124,5714853.9170,1.773300972
356455.9099,5714853.8200,1.769671993
356455.9057,5714853.6600,1.765229765
356455.9032,5714853.5620,1.759713054
356455.9009,5714853.4740,1.753593221
356455.8986,5714853.3850,1.747770605
356455.9007,5714853.1660,1.742305673
356455.9028,5714853.0900,1.736679284
356455.9069,5714852.9450,1.731373618
356455.9110,5714852.8000,1.727241489
356455.9148,5714852.6650,1.724645245
356455.9169,5714852.5890,1.722816759
356455.9213,5714852.4340,1.720276539
356455.9237,5714852.3490,1.716738615
356455.9281,5714852.1930,1.712455376
356455.9324,5714852.0390,1.707253882
356455.9348,5714851.9520,1.70094703
356455.9393,5714851.7930,1.693710352
356455.9415,5714851.7160,1.686914768
356455.9527,5714851.5010,1.681243911
356455.9618,5714851.3570,1.676962981
356455.9708,5714851.2150,1.673719632
356455.9758,5714851.1350,1.671109384
356455.9861,5714850.9730,1.669791708
356455.9910,5714850.8950,1.670631001
356455.9963,5714850.8110,1.673004435
356456.0021,5714850.7200,1.676040275
356456.0116,5714850.5690,1.679321883
356456.0173,5714850.4800,1.682989347
356456.0276,5714850.3160,1.686564761
356456.0329,5714850.2330,1.688316343
356456.0381,5714850.1500,1.686661079
356456.0434,5714850.0660,1.682304487
356456.0612,5714849.8460,1.676204124
356456.0751,5714849.6910,1.668280659
356456.0891,5714849.5360,1.658473117
356456.1030,5714849.3810,1.647590872
356456.1160,5714849.2360,1.636984472
356456.1232,5714849.1560,1.626719677
356456.1314,5714849.0640,1.61622083
356456.1390,5714848.9800,1.605714567
356456.1475,5714848.8860,1.595291982
356456.1612,5714848.7320,1.585752262
356456.1694,5714848.6410,1.576703419
356456.1770,5714848.5570,1.568380893
356456.1847,5714848.4710,1.563297664
356456.1916,5714848.3940,1.563122578
356456.2182,5714848.1680,1.566895258
356456.2383,5714848.0170,1.571832582
356456.2584,5714847.8660,1.576349738
356456.2770,5714847.7270,1.580625092
356456.2877,5714847.6470,1.583492295
356456.2996,5714847.5580,1.5843429
356456.3228,5714847.3840,1.583635926
356456.3427,5714847.2350,1.581377809
356456.3641,5714847.0740,1.578560464
356456.3761,5714846.9840,1.576069209
356456.3983,5714846.8180,1.574145109
356456.4090,5714846.7370,1.572250603
356456.4442,5714846.5120,1.569999573
356456.4578,5714846.4320,1.567748594
356456.4819,5714846.2890,1.565851094
356456.5055,5714846.1500,1.563905165
356456.5188,5714846.0720,1.561370691
356456.5426,5714845.9310,1.558327048
356456.5579,5714845.8410,1.554971381
356456.5712,5714845.7630,1.551418116
356456.5983,5714845.6030,1.547220376
356456.6136,5714845.5130,1.542460003
356456.6407,5714845.3530,1.537174682
356456.6687,5714845.1870,1.531132614
356456.7216,5714844.8890,1.524314882
356456.7494,5714844.7400,1.517798315
356456.7774,5714844.5890,1.512374225
356456.8037,5714844.4480,1.508390748
356456.8183,5714844.3690,1.50583401
356456.8351,5714844.2790,1.505823294
356456.8650,5714844.1180,1.509202833
356456.8817,5714844.0280,1.514310305
356456.9113,5714843.8680,1.519990025
356456.9397,5714843.7160,1.52561408
356456.9546,5714843.6350,1.530545108
356456.9723,5714843.5400,1.534500039
356456.9873,5714843.4600,1.53724944
356457.0284,5714843.2470,1.538913967
356457.0554,5714843.1090,1.539787133
356457.0822,5714842.9720,1.54
356457.0969,5714842.8970,1.54
356457.1254,5714842.7520,1.54
356457.1426,5714842.6650,1.54
356457.1586,5714842.5840,1.54
356457.1732,5714842.5090,1.539804249
356457.1889,5714842.4290,1.538968275
356457.2038,5714842.3530,1.537535483
356457.2210,5714842.2660,1.535852314
356457.2517,5714842.1100,1.534133467
356457.2673,5714842.0300,1.532244262
356457.2829,5714841.9510,1.529999098
356457.3011,5714841.8580,1.527753749
356457.3376,5714841.6510,1.525861208
356457.3512,5714841.5700,1.524109087
356457.3669,5714841.4750,1.522173766
356457.3899,5714841.3370,1.519643971
356457.4026,5714841.2620,1.516226509
356457.4147,5714841.1890,1.511830105
356457.4287,5714841.1050,1.506254261
356457.4534,5714840.9560,1.499694711
356457.4782,5714840.8080,1.492436261
356457.4922,5714840.7240,1.485452066
356457.5170,5714840.5750,1.479721024
356457.5420,5714840.4250,1.475517217
356457.5534,5714840.3570,1.472726446
356457.5663,5714840.2800,1.470869956
356457.5946,5714840.0580,1.469176074
356457.6091,5714839.9230,1.467525576
356457.6235,5714839.7890,1.465626423
356457.6315,5714839.7130,1.463080529
356457.6460,5714839.5790,1.459999948
356457.6540,5714839.5040,1.456919657
356457.6644,5714839.4070,1.454376267
356457.6797,5714839.2640,1.452478678
356457.6890,5714839.1780,1.451005819
356457.7054,5714839.0240,1.449981735
356457.7138,5714838.9460,1.448309993
356457.7222,5714838.8680,1.4443066
356457.7319,5714838.7770,1.438373219
356457.7552,5714838.4750,1.431226018
356457.7634,5714838.3160,1.423239156
356457.7681,5714838.2260,1.414255132
356457.7765,5714838.0640,1.405136635
356457.7811,5714837.9740,1.397099705
356457.7864,5714837.8720,1.390253496
356457.7960,5714837.6880,1.384162066
356457.8014,5714837.5830,1.378119163
356457.8098,5714837.4210,1.37187904
356457.8151,5714837.3180,1.365834304
356457.8205,5714837.2150,1.359746128
356457.8300,5714837.0300,1.352805885
356457.8356,5714836.9230,1.344435175
356457.8401,5714836.8370,1.33485186
356457.8503,5714836.6350,1.324436206
356457.8557,5714836.5250,1.31280858
356457.8612,5714836.4160,1.299768578
356457.8641,5714836.3560,1.285900347
356457.8699,5714836.2400,1.272223783
356457.8766,5714836.1050,1.259560781
356457.8823,5714835.9900,1.247730991
356457.8858,5714835.9210,1.237071865
356457.8889,5714835.8570,1.230557516
356457.8920,5714835.7950,1.231986912
356457.8983,5714835.6680,1.236195058
356457.9050,5714835.5090,1.241617351
356457.9087,5714835.4120,1.247740431
356457.9127,5714835.3080,1.256213364
356457.9167,5714835.2040,1.266069827
356457.9189,5714835.1470,1.274945278
356457.9210,5714835.0920,1.282623833
356457.9234,5714835.0290,1.288572566
356457.9278,5714834.9160,1.292990389
356457.9320,5714834.8060,1.296310885
356457.9363,5714834.6930,1.298654321
356457.9387,5714834.6300,1.29978232
356457.9428,5714834.5240,1.299802822
356457.9453,5714834.4590,1.298949226
356457.9501,5714834.2280,1.297507722
356457.9506,5714834.1050,1.295608923
356457.9510,5714833.9880,1.293043285
356457.9514,5714833.8730,1.289743096
356457.9517,5714833.8100,1.285809443
356457.9522,5714833.6780,1.281622298
356457.9524,5714833.6110,1.276780622
356457.9527,5714833.5450,1.270517682
356457.9530,5714833.4720,1.263338886
356457.9535,5714833.3410,1.255684203
356457.9540,5714833.2070,1.245478316
356457.9524,5714833.0170,1.234316329
356457.9503,5714832.9510,1.223214289
356457.9483,5714832.8850,1.212081719
356457.9462,5714832.8200,1.203005266
356457.9443,5714832.7580,1.202565793
356457.9431,5714832.7190,1.202935428
356457.9418,5714832.6790,1.198337712
356457.9396,5714832.6090,1.193634058
356457.9384,5714832.5700,1.189629062
356457.9362,5714832.4990,1.186721374
356457.9341,5714832.4320,1.184245288
356457.9331,5714832.3990,1.18165397
356457.9294,5714832.3020,1.180150425
356457.9267,5714832.2350,1.178662262
356457.9240,5714832.1690,1.176165237
356457.9215,5714832.1070,1.172872643
356457.9201,5714832.0730,1.16915078
356457.9185,5714832.0340,1.165444657
356457.9156,5714831.9630,1.161505612
356457.9127,5714831.8920,1.157595258
356457.9111,5714831.8530,1.152918174
356457.9096,5714831.8160,1.145055023
356457.9082,5714831.7820,1.144275907
356457.9066,5714831.7430,1.152099976
356457.9052,5714831.7100,1.154194104
356457.9038,5714831.6740,1.154750515
356457.8957,5714831.5360,1.15562575
356457.8907,5714831.4710,1.158790811
356457.8858,5714831.4070,1.163266328
356457.8830,5714831.3700,1.167043705
356457.8780,5714831.3050,1.168192146
356457.8748,5714831.2640,1.170616871
356457.8716,5714831.2220,1.179127036
356457.8664,5714831.1540,1.188325514
356457.8632,5714831.1120,1.196540104
356457.8575,5714831.0380,1.204898279
356457.8546,5714831.0010,1.214049582
356457.8517,5714830.9630,1.222852479
356457.8491,5714830.9280,1.226493179
356457.8439,5714830.8390,1.229665354
356457.8412,5714830.7820,1.232818734
356457.8386,5714830.7260,1.234395998
356457.8362,5714830.6740,1.234598157
356457.8346,5714830.6400,1.233592124
356457.8333,5714830.6110,1.23142383
356457.8305,5714830.5510,1.228308908
356457.8291,5714830.5210,1.225189572
356457.8277,5714830.4910,1.222710325
356457.8261,5714830.4580,1.221082149
356457.8233,5714830.3970,1.220209746
356457.8218,5714830.3640,1.22
356457.8189,5714830.3010,1.22
356457.8164,5714830.1900,1.220195605
356457.8165,5714830.1350,1.221030999
356457.8167,5714830.0810,1.222463257
356457.8167,5714830.0500,1.224145522
356457.8169,5714829.9890,1.225855092
356457.8170,5714829.9260,1.227540458
356457.8172,5714829.8690,1.228979281
356457.8172,5714829.8340,1.2296043
356457.8173,5714829.8020,1.228924994
356457.8174,5714829.7680,1.227281325
356457.8175,5714829.7100,1.224776572
356457.8176,5714829.6740,1.221663292
356457.8192,5714829.5670,1.218333877
356457.8207,5714829.5200,1.215205272
356457.8215,5714829.4930,1.212496346
356457.8230,5714829.4440,1.210041171
356457.8238,5714829.4170,1.207765531
356457.8247,5714829.3870,1.20584909
356457.8264,5714829.3320,1.203879493
356457.8272,5714829.3040,1.201110248
356457.8281,5714829.2770,1.197407167
356457.8290,5714829.2460,1.193253434
356457.8307,5714829.1910,1.188609904
356457.8324,5714829.1340,1.183008033
356457.8332,5714829.1060,1.176649126
356457.8388,5714829.0040,1.169979596
356457.8427,5714828.9580,1.163279554
356457.8466,5714828.9120,1.156454849
356457.8487,5714828.8870,1.149130086
356457.8528,5714828.8390,1.141447114
356457.8571,5714828.7880,1.133784311
356457.8594,5714828.7610,1.126090783
356457.8616,5714828.7350,1.118189748
356457.8643,5714828.7030,1.113994553
356457.8687,5714828.6510,1.120709022
356457.8729,5714828.6010,1.126716915
356457.8754,5714828.5710,1.130629967
356457.8855,5714828.4710,1.133818023
356457.8916,5714828.4180,1.137021112
356457.8950,5714828.3880,1.140061342
356457.9015,5714828.3320,1.14447761
356457.9083,5714828.2720,1.150450832
356457.9153,5714828.2110,1.155472075
356457.9192,5714828.1770,1.160036858
356457.9261,5714828.1160,1.16460011
356457.9297,5714828.0850,1.168455729
356457.9331,5714828.0550,1.171030645
356457.9400,5714827.9950,1.172524419
356457.9436,5714827.9640,1.17270456
356457.9469,5714827.9350,1.171884854
356457.9574,5714827.8630,1.170330779
356457.9644,5714827.8230,1.167992775
356457.9710,5714827.7850,1.165128561
356457.9775,5714827.7470,1.162684313
356457.9811,5714827.7270,1.161071546
356457.9885,5714827.6840,1.160394537
356457.9923,5714827.6620,1.161021211
356457.9959,5714827.6410,1.162459909
356458.0000,5714827.6180,1.164145378
356458.0038,5714827.5960,1.165860598
356458.0075,5714827.5740,1.167566287
356458.0113,5714827.5520,1.169217693
356458.0150,5714827.5310,1.17111694
356458.0193,5714827.5070,1.173625069
356458.0365,5714827.4150,1.176932519
356458.0464,5714827.3650,1.180915088
356458.0560,5714827.3170,1.185045737
356458.0614,5714827.2890,1.189175764
356458.0724,5714827.2340,1.192827055
356458.0836,5714827.1780,1.195727445
356458.0898,5714827.1460,1.198258169
356458.0955,5714827.1180,1.200809526
356458.1016,5714827.0870,1.203503706
356458.1120,5714827.0350,1.206657104
356458.1230,5714826.9790,1.209718932
356458.1294,5714826.9470,1.21193036
356458.1347,5714826.9210,1.213213603
356458.1511,5714826.8330,1.214241442
356458.1626,5714826.7690,1.215162783
356458.1735,5714826.7100,1.215164262
356458.1841,5714826.6510,1.214255966
356458.1900,5714826.6190,1.213250411
356458.2022,5714826.5520,1.211715976
356458.2085,5714826.5170,1.208109181
356458.2145,5714826.4840,1.201730275
356458.2214,5714826.4460,1.19351301
356458.2345,5714826.3740,1.184113333
356458.2461,5714826.3100,1.173134762
356458.2525,5714826.2750,1.161224753
356458.2774,5714826.1240,1.149658253
356458.2899,5714826.0410,1.138833344
356458.3022,5714825.9600,1.129240305
356458.3091,5714825.9150,1.121910414
356458.3230,5714825.8220,1.116713834
356458.3373,5714825.7280,1.113213507
356458.3514,5714825.6350,1.110757965
356458.3582,5714825.5890,1.109352843
356458.3654,5714825.5420,1.108607251
356458.3734,5714825.4890,1.107224121
356458.3875,5714825.3960,1.104517357
356458.3947,5714825.3480,1.100583428
356458.4013,5714825.3040,1.095668538
356458.4185,5714825.2060,1.090332648
356458.4289,5714825.1520,1.085840161
356458.4348,5714825.1220,1.082647935
356458.4454,5714825.0670,1.080825846
356458.4513,5714825.0360,1.080170301
356458.4581,5714825.0010,1.080294538
356458.4710,5714824.9350,1.080326711
356458.4822,5714824.8770,1.07885242
356458.4890,5714824.8420,1.075613048
356458.5011,5714824.7790,1.070871852
356458.5132,5714824.7170,1.064686074
356458.5193,5714824.6850,1.058125457
356458.5258,5714824.6520,1.052013135
356458.5444,5714824.5590,1.047325125
356458.5575,5714824.4940,1.044764964
356458.5699,5714824.4330,1.043836404
356458.5768,5714824.4000,1.044344133
356458.5899,5714824.3350,1.045849704
356458.6039,5714824.2660,1.047550231
356458.6178,5714824.1980,1.048977006
356458.6258,5714824.1590,1.049806149
356458.6398,5714824.0900,1.05
356458.6477,5714824.0510,1.049792004
356458.6609,5714823.9860,1.048921655
356458.6674,5714823.9540,1.047317434
356458.6884,5714823.8670,1.044889215
356458.7029,5714823.8120,1.042044601
356458.7111,5714823.7810,1.039750711
356458.7262,5714823.7240,1.038466071
356458.7427,5714823.6610,1.0387454
356458.7593,5714823.5980,1.040875486
356458.7758,5714823.5360,1.044666137
356458.7851,5714823.5000,1.050012661
356458.8016,5714823.4380,1.05564837
356458.8109,5714823.4030,1.060807504
356458.8267,5714823.3430,1.065600995
356458.8355,5714823.3090,1.069731954
356458.8508,5714823.2520,1.073037777
356458.8583,5714823.2250,1.075606803
356458.8653,5714823.1990,1.077507441
356458.8723,5714823.1740,1.078947172
356458.8766,5714823.1580,1.07979989
356458.8846,5714823.1290,1.080199747
356458.8920,5714823.1020,1.081051668
356458.8970,5714823.0840,1.082491756
356458.9044,5714823.0570,1.08437016
356458.9084,5714823.0430,1.086898376
356458.9123,5714823.0280,1.08998553
356458.9169,5714823.0120,1.092835439
356458.9206,5714822.9980,1.0944041
356458.9302,5714822.9550,1.094597213
356458.9358,5714822.9270,1.093592767
356458.9413,5714822.9000,1.091423459
356458.9443,5714822.8850,1.088305528
356458.9506,5714822.8530,1.08518346
356458.9569,5714822.8210,1.082850041
356458.9605,5714822.8040,1.081759359
356458.9668,5714822.7720,1.081611154
356458.9731,5714822.7400,1.082240311
356458.9790,5714822.7110,1.082763775
356458.9827,5714822.6920,1.082930807
356458.9883,5714822.6440,1.08276297
356458.9881,5714822.6260,1.082245561
356458.9880,5714822.6160,1.081421973
356458.9878,5714822.5980,1.080537186
356458.9877,5714822.5880,1.079395686
356458.9876,5714822.5760,1.078437265
356458.9875,5714822.5660,1.077287292
356458.9874,5714822.5550,1.075801776
356458.9873,5714822.5450,1.073957293
356458.9872,5714822.5350,1.071678107
356458.9871,5714822.5230,1.069161951
356458.9868,5714822.5020,1.066653499
356458.9866,5714822.4810,1.064660266
356458.9865,5714822.4690,1.064574686
356458.9864,5714822.4590,1.066184221
356458.9854,5714822.4380,1.068653888
356458.9844,5714822.4260,1.071982964
356458.9836,5714822.4140,1.076143744
356458.9831,5714822.4080,1.08041524
356458.9821,5714822.3960,1.083790244
356458.9811,5714822.3830,1.086516065
356458.9802,5714822.3710,1.090590995
356458.9796,5714822.3640,1.096221867
356458.9791,5714822.3570,1.10268802
356458.9785,5714822.3500,1.109239245
356458.9776,5714822.3380,1.115733934
356458.9770,5714822.3300,1.121536636
356458.9747,5714822.3090,1.124950293
356458.9734,5714822.2990,1.125905502
356458.9726,5714822.2940,1.124655328
356458.9712,5714822.2830,1.121719617
356458.9696,5714822.2720,1.118325314
356458.9681,5714822.2610,1.114995523
356458.9665,5714822.2500,1.111711907
356458.9657,5714822.2440,1.10871924
356458.9641,5714822.2320,1.106823957
356458.9626,5714822.2220,1.107280801
356458.9617,5714822.2150,1.109119732
356458.9580,5714822.1940,1.11213925
356458.9558,5714822.1840,1.117274589
356458.9537,5714822.1750,1.125197608
356458.9525,5714822.1700,1.134223719
356458.9503,5714822.1600,1.142213769
356458.9490,5714822.1540,1.148874035
356458.9469,5714822.1450,1.154359914
356458.9455,5714822.1390,1.157519701
356458.9442,5714822.1330,1.157632514
356458.9418,5714822.1220,1.156202932
356458.9396,5714822.1120,1.1560956
356458.9383,5714822.1060,1.1582377
356458.9371,5714822.1010,1.162398235
356458.9334,5714822.0850,1.168913109
356458.9309,5714822.0740,1.176341428
356458.9285,5714822.0630,1.184069356
356458.9271,5714822.0570,1.191081512
356458.9243,5714822.0450,1.196403507
356458.9215,5714822.0330,1.199375615
356458.9200,5714822.0260,1.2
356458.9185,5714822.0190,1.2
356458.9171,5714822.0140,1.2
356458.9143,5714822.0010,1.2
356458.9128,5714821.9940,1.2
356458.9100,5714821.9830,1.2
356458.9068,5714821.9620,1.2
356458.9064,5714821.9540,1.2
356458.9061,5714821.9460,1.2
356458.9059,5714821.9410,1.2
356458.9055,5714821.9330,1.2
356458.9051,5714821.9240,1.2
356458.9047,5714821.9150,1.2
356458.9045,5714821.9100,1.2
356458.9041,5714821.9010,1.2
356458.9037,5714821.8930,1.2
356458.9035,5714821.8880,1.2
356458.9035,5714821.8680,1.2
356458.9040,5714821.8560,1.200195673
356458.9044,5714821.8440,1.201031006
356458.9048,5714821.8330,1.202463253
356458.9051,5714821.8270,1.204145517
356458.9055,5714821.8150,1.205855039
356458.9060,5714821.8020,1.207539888
356458.9062,5714821.7960,1.208976415
356458.9067,5714821.7840,1.209617405
356458.9069,5714821.7770,1.208976314
356458.9074,5714821.7640,1.207539777
356458.9114,5714821.7460,1.20585448
356458.9149,5714821.7390,1.204141946
356458.9182,5714821.7330,1.202451248
356458.9200,5714821.7300,1.201205737
356458.9239,5714821.7220,1.201205735
356458.9277,5714821.7150,1.202451245
356458.9316,5714821.7080,1.204141909
356458.9338,5714821.7040,1.20585438
356458.9376,5714821.6970,1.207539797
356458.9415,5714821.6900,1.208976887
356458.9435,5714821.6860,1.210007304
356458.9488,5714821.6730,1.211049696
356458.9506,5714821.6670,1.212491615
356458.9516,5714821.6640,1.214403251
356458.9535,5714821.6580,1.217192686
356458.9545,5714821.6550,1.221128595
356458.9558,5714821.6510,1.225822831
356458.9579,5714821.6440,1.230870555
356458.9599,5714821.6370,1.235856524
356458.9611,5714821.6340,1.240585648
356458.9630,5714821.6270,1.244519694
356458.9643,5714821.6230,1.247253374
356458.9663,5714821.6170,1.248921204
356458.9672,5714821.6140,1.24998198
356458.9693,5714821.6010,1.251020064
356458.9703,5714821.5920,1.252459569
356458.9713,5714821.5830,1.254145034
356458.9719,5714821.5780,1.255854519
356458.9730,5714821.5690,1.257536747
356458.9741,5714821.5590,1.258968995
356458.9748,5714821.5530,1.259804327
356458.9759,5714821.5430,1.26
356458.9765,5714821.5370,1.26
356458.9777,5714821.5270,1.26
356458.9782,5714821.5230,1.26
356458.9788,5714821.5170,1.26
356458.9824,5714821.4970,1.260149068
356458.9849,5714821.4860,1.260652847
356458.9863,5714821.4790,1.26111328
356458.9892,5714821.4670,1.261291255
356458.9919,5714821.4550,1.261305503
356458.9934,5714821.4480,1.261291255
356458.9948,5714821.4420,1.261113275
356458.9964,5714821.4350,1.260652613
356458.9993,5714821.4220,1.260148188
356459.0008,5714821.4150,1.26
356459.0022,5714821.4090,1.259784352
356459.0038,5714821.4020,1.258626457
356459.0068,5714821.3880,1.255974126
356459.0045,5714821.3670,1.251765048
356458.9996,5714821.3580,1.246045432
356458.9949,5714821.3500,1.238898006
356458.9923,5714821.3450,1.231101993
356458.9875,5714821.3360,1.223954567
356458.9822,5714821.3260,1.218234952
356458.9793,5714821.3210,1.214025888
356458.9740,5714821.3110,1.21137366
356458.9687,5714821.3010,1.210215718
356458.9633,5714821.2910,1.21
356458.9573,5714821.2760,1.21
356458.9538,5714821.2650,1.21020211
356458.9505,5714821.2540,1.211054597
356458.9471,5714821.2440,1.212492923
356458.9453,5714821.2390,1.214389278
356458.9416,5714821.2270,1.216952444
356458.9397,5714821.2210,1.220218809
356458.9378,5714821.2150,1.224081491
356458.9357,5714821.2090,1.227757147
356458.9319,5714821.1970,1.230271204
356458.9300,5714821.1910,1.231824606
356458.9281,5714821.1850,1.232472469
356458.9260,5714821.1790,1.231712835
356458.9222,5714821.1670,1.229663111
356458.9146,5714821.1490,1.22684066
356458.9105,5714821.1420,1.224148358
356458.9065,5714821.1360,1.221494073
356458.9043,5714821.1320,1.218915959
356458.9003,5714821.1250,1.217333729
356458.8959,5714821.1180,1.216901398
356458.8934,5714821.1130,1.216690519
356458.8893,5714821.1060,1.216072507
356458.8870,5714821.1030,1.215428613
356458.8845,5714821.0980,1.214896191
356458.8800,5714821.0910,1.214111703
356458.8778,5714821.0870,1.213781968
356458.8635,5714821.0670,1.215024714
356458.8536,5714821.0550,1.218361426
356458.8439,5714821.0430,1.22370826
356458.8386,5714821.0360,1.230285123
356458.8276,5714821.0220,1.237564469
356458.8165,5714821.0090,1.244550287
356458.8104,5714821.0010,1.250281122
356458.7992,5714820.9870,1.254484611
356458.7936,5714820.9800,1.257272847
356458.7881,5714820.9730,1.258742204
356458.7819,5714820.9650,1.258775378
356458.7705,5714820.9510,1.257546544
356458.7526,5714820.9270,1.255846304
356458.7448,5714820.9160,1.253921336
356458.7370,5714820.9050,1.251412403
356458.7296,5714820.8950,1.248587841
356458.7256,5714820.8890,1.246079468
356458.7173,5714820.8780,1.244157972
356458.7095,5714820.8670,1.242471538
356458.7050,5714820.8600,1.241037055
356458.7007,5714820.8540,1.240197
356458.6961,5714820.8480,1.24
356458.6920,5714820.8420,1.24
356458.6882,5714820.8370,1.239804292
356458.6833,5714820.8300,1.238968201
356458.6647,5714820.8010,1.23753537
356458.6541,5714820.7840,1.235852003
356458.6435,5714820.7670,1.234130435
356458.6378,5714820.7580,1.232233275
356458.6258,5714820.7390,1.229972655
356458.6138,5714820.7200,1.227575651
356458.6072,5714820.7090,1.225185335
356458.5951,5714820.6900,1.223048357
356458.5831,5714820.6710,1.221259905
356458.5711,5714820.6520,1.219838476
356458.5649,5714820.6420,1.218808495
356458.5586,5714820.6320,1.21795365
356458.5449,5714820.6060,1.216979634
356458.5369,5714820.5900,1.215511843
356458.5289,5714820.5740,1.21296443
356458.5213,5714820.5580,1.209483771
356458.5170,5714820.5490,1.206140288
356458.5085,5714820.5320,1.203734547
356458.5043,5714820.5240,1.202357484
356458.4957,5714820.5060,1.201342587
356458.4913,5714820.4970,1.200695216
356458.4871,5714820.4890,1.20062956
356458.4823,5714820.4790,1.200117933
356458.4736,5714820.4610,1.198445615
356458.4696,5714820.4530,1.195574215
356458.4613,5714820.4290,1.191898155
356458.4570,5714820.4130,1.188589249
356458.4529,5714820.3970,1.186400728
356458.4506,5714820.3890,1.185383032
356458.4464,5714820.3730,1.185381995
356458.4417,5714820.3560,1.186321602
356458.4371,5714820.3380,1.188344867
356458.4345,5714820.3290,1.190269358
356458.4299,5714820.3110,1.19149516
356458.4256,5714820.2950,1.192589256
356458.4230,5714820.2850,1.194007635
356458.4208,5714820.2770,1.195463094
356458.4168,5714820.2560,1.196859797
356458.4150,5714820.2430,1.198797736
356458.4133,5714820.2310,1.201441582
356458.4123,5714820.2240,1.203931718
356458.4103,5714820.2090,1.205844364
356458.4092,5714820.2020,1.207530717
356458.4082,5714820.1950,1.209125092
356458.4071,5714820.1870,1.210458778
356458.4051,5714820.1720,1.211109849
356458.4031,5714820.1580,1.21129116
356458.4019,5714820.1500,1.211305477
356458.3998,5714820.1340,1.211291192
356458.3957,5714820.1010,1.211113275
356458.3933,5714820.0810,1.210652845
356458.3910,5714820.0610,1.210149068
356458.3898,5714820.0510,1.21
356458.3875,5714820.0310,1.21
356458.3849,5714820.0090,1.21
356458.3835,5714819.9970,1.21
356458.3810,5714819.9750,1.21
356458.3796,5714819.9630,1.21
356458.3770,5714819.9410,1.21
356458.3746,5714819.9200,1.21
356458.3734,5714819.9100,1.21
356458.3664,5714819.8780,1.21
356458.3610,5714819.8580,1.21
356458.3556,5714819.8390,1.21
356458.3526,5714819.8280,1.21
356458.3464,5714819.8050,1.209647765
356458.3433,5714819.7930,1.20798533
356458.3402,5714819.7820,1.205026917
356458.3368,5714819.7690,1.201670821
356458.3306,5714819.7470,1.198474731
356458.3273,5714819.7350,1.195677446
356458.3243,5714819.7240,1.193911319
