easting,northing,depth
356545.9936,5714263.3880,0.410773125
356546.1804,5714263.4290,0.406927797
356546.3647,5714263.4700,0.401611319
356546.5514,5714263.5110,0.39648324
356546.6519,5714263.5340,0.392653774
356546.7506,5714263.5550,0.390219865
356546.8511,5714263.5780,0.389060958
356546.9516,5714263.6000,0.38882683
356547.0522,5714263.6220,0.388515826
356547.1524,5714263.6440,0.387542269
356547.2531,5714263.6670,0.386170904
356547.3532,5714263.6890,0.385742066
356547.4549,5714263.7110,0.386844805
356547.5595,5714263.7340,0.389560297
356547.6623,5714263.7570,0.394352729
356547.9980,5714263.8250,0.401967713
356548.2419,5714263.8730,0.411941741
356548.4865,5714263.9210,0.422147756
356548.7303,5714263.9680,0.43088273
356548.8589,5714263.9940,0.438214032
356548.9878,5714264.0190,0.444202937
356549.2509,5714264.0700,0.448396918
356549.3821,5714264.0960,0.450316519
356549.5164,5714264.1220,0.451515394
356549.6475,5714264.1480,0.452098516
356549.7981,5714264.1770,0.452174712
356549.9321,5714264.2030,0.452217211
356550.3686,5714264.2850,0.452140114
356550.5494,5714264.3160,0.451023579
356550.6497,5714264.3340,0.448512884
356550.8428,5714264.3670,0.446051228
356550.9470,5714264.3860,0.444154012
356551.0511,5714264.4040,0.442467151
356551.1537,5714264.4210,0.441025949
356551.2575,5714264.4400,0.4399854
356551.3598,5714264.4570,0.438924688
356551.4638,5714264.4750,0.437266532
356551.5678,5714264.4940,0.43473501
356551.6725,5714264.5120,0.431451083
356551.7763,5714264.5300,0.427332626
356551.8808,5714264.5480,0.42308885
356551.9848,5714264.5660,0.420541677
356552.1041,5714264.5870,0.420363714
356552.2083,5714264.6050,0.421802166
356552.3165,5714264.6240,0.424967288
356552.4245,5714264.6430,0.431347628
356552.8775,5714264.7220,0.441819726
356553.1251,5714264.7650,0.450662478
356553.2658,5714264.7900,0.457437658
356553.5313,5714264.8360,0.464288837
356553.6709,5714264.8610,0.472110259
356553.9572,5714264.9110,0.474538431
356554.0998,5714264.9360,0.472148108
356554.2428,5714264.9610,0.468575985
356554.3853,5714264.9860,0.464676756
356554.5282,5714265.0110,0.461276518
356554.6716,5714265.0360,0.458715023
356554.8145,5714265.0610,0.457203147
356554.9663,5714265.0880,0.457490584
356555.3225,5714265.1570,0.459607801
356555.5324,5714265.2000,0.46320277
356555.6465,5714265.2230,0.468479834
356555.8686,5714265.2680,0.474570038
356555.9885,5714265.2930,0.480271765
356556.1080,5714265.3170,0.486073986
356556.2272,5714265.3420,0.492701789
356556.3442,5714265.3660,0.499663659
356556.7006,5714265.4380,0.50643994
356556.8392,5714265.4670,0.512036235
356557.0614,5714265.5120,0.516123322
356557.1810,5714265.5370,0.519147522
356557.3004,5714265.5610,0.519894322
356557.4441,5714265.5900,0.517771614
356557.7817,5714265.6660,0.513077961
356558.0225,5714265.7220,0.505856435
356558.2532,5714265.7750,0.497599151
356558.3788,5714265.8050,0.489329318
356558.5098,5714265.8350,0.481382026
356558.6410,5714265.8650,0.474636333
356558.7699,5714265.8950,0.469706085
356559.0325,5714265.9560,0.466746913
356559.1637,5714265.9870,0.465699586
356559.2944,5714266.0170,0.466505595
356559.4256,5714266.0480,0.46903765
356559.5575,5714266.0780,0.473825598
356559.6884,5714266.1090,0.480045336
356559.8386,5714266.1440,0.486974333
356559.9668,5714266.1730,0.494431091
356560.1037,5714266.2050,0.502488097
356560.3524,5714266.2630,0.509907802
356560.6889,5714266.3420,0.515188303
356560.9046,5714266.3940,0.518572126
356561.1204,5714266.4450,0.520935593
356561.2359,5714266.4720,0.522160105
356561.4658,5714266.5270,0.521853722
356561.5849,5714266.5550,0.520801319
356561.6986,5714266.5830,0.520144041
356561.8144,5714266.6100,0.520209961
356561.9282,5714266.6370,0.521081841
356562.1608,5714266.6930,0.522742076
356562.2768,5714266.7200,0.525277271
356562.3928,5714266.7480,0.528611361
356562.5083,5714266.7750,0.532963581
356562.6294,5714266.8040,0.538280434
356562.7500,5714266.8330,0.543841919
356562.8664,5714266.8600,0.548630858
356563.1884,5714266.9430,0.552271512
356563.3991,5714267.0000,0.555042443
356563.6128,5714267.0570,0.556906838
356563.8259,5714267.1140,0.557145167
356563.9391,5714267.1440,0.555976656
356564.0542,5714267.1750,0.554525075
356564.1694,5714267.2060,0.553329666
356564.2815,5714267.2360,0.552216333
356564.3967,5714267.2670,0.550984664
356564.5113,5714267.2980,0.550181589
356564.6262,5714267.3280,0.550209216
356564.7413,5714267.3590,0.551081571
356564.8628,5714267.3920,0.552738401
356565.2085,5714267.4910,0.555269653
356565.4453,5714267.5620,0.558579526
356565.6785,5714267.6310,0.562728768
356565.9155,5714267.7020,0.56725883
356566.0424,5714267.7390,0.571192447
356566.1699,5714267.7770,0.573574076
356566.2974,5714267.8150,0.574616407
356566.4246,5714267.8530,0.574627188
356566.6787,5714267.9290,0.573858108
356566.8035,5714267.9660,0.572402529
356566.9312,5714268.0040,0.570990184
356567.0588,5714268.0420,0.570185789
356567.1861,5714268.0800,0.57
356567.3134,5714268.1180,0.569789897
356567.4456,5714268.1570,0.568917013
356567.5781,5714268.1970,0.567268872
356567.7080,5714268.2350,0.564750719
356567.8357,5714268.2730,0.561465369
356568.2213,5714268.3960,0.557585712
356568.4866,5714268.4840,0.554095054
356568.7538,5714268.5730,0.551536846
356569.0218,5714268.6610,0.549913699
356569.1663,5714268.7090,0.549239124
356569.3102,5714268.7570,0.550000737
356569.4549,5714268.8040,0.552025238
356569.5955,5714268.8510,0.555069376
356569.8809,5714268.9450,0.558586578
356570.0253,5714268.9930,0.562754781
356570.1726,5714269.0420,0.567464042
356570.3202,5714269.0900,0.572174357
356570.6632,5714269.2070,0.575837816
356570.8473,5714269.2700,0.578386393
356570.9517,5714269.3070,0.579706515
356571.1460,5714269.3740,0.580433962
356571.3413,5714269.4410,0.581328368
356571.4474,5714269.4780,0.582581836
356571.5532,5714269.5150,0.58463678
356571.6595,5714269.5520,0.587807003
356571.7675,5714269.5890,0.592189289
356571.8739,5714269.6260,0.597335223
356571.9951,5714269.6680,0.602442101
356572.0990,5714269.7040,0.606872528
356572.3105,5714269.7770,0.609432926
356572.4167,5714269.8140,0.609722812
356572.5252,5714269.8510,0.608273121
356572.6359,5714269.8900,0.605372738
356572.7461,5714269.9280,0.601121707
356572.8524,5714269.9650,0.596294539
356573.1901,5714270.0900,0.59254968
356573.4143,5714270.1760,0.590196567
356573.5408,5714270.2240,0.589244551
356573.7776,5714270.3150,0.589955666
356573.9068,5714270.3650,0.591778711
356574.0363,5714270.4140,0.593969596
356574.1650,5714270.4640,0.595848122
356574.2946,5714270.5130,0.597530456
356574.4235,5714270.5630,0.59896442
356574.5498,5714270.6110,0.599803244
356574.8082,5714270.7100,0.6
356574.9345,5714270.7590,0.6
356575.0686,5714270.8100,0.6
356575.2032,5714270.8610,0.6
356575.3323,5714270.9110,0.6
356575.6618,5714271.0430,0.6
356575.8557,5714271.1220,0.6
356575.9654,5714271.1670,0.6
356576.1713,5714271.2510,0.6
356576.2829,5714271.2970,0.6
356576.3946,5714271.3420,0.600186336
356576.5071,5714271.3880,0.6009905
356576.6188,5714271.4340,0.60240272
356576.7309,5714271.4800,0.603859014
356576.8402,5714271.5240,0.60462677
356577.0644,5714271.6160,0.604628814
356577.1763,5714271.6620,0.603608612
356577.2927,5714271.7090,0.601413045
356577.6170,5714271.8470,0.598101165
356577.8230,5714271.9360,0.594420107
356577.9380,5714271.9850,0.591537546
356578.1560,5714272.0800,0.589808813
356578.3740,5714272.1740,0.589081905
356578.4885,5714272.2230,0.589383913
356578.6038,5714272.2730,0.590017963
356578.7207,5714272.3230,0.590642328
356578.8374,5714272.3740,0.591145022
356578.9549,5714272.4240,0.59127383
356579.0718,5714272.4750,0.591096453
356579.1895,5714272.5260,0.590452971
356579.3067,5714272.5760,0.589129114
356579.4236,5714272.6270,0.587539334
356579.5580,5714272.6850,0.58585287
356579.6797,5714272.7370,0.584128241
356580.0053,5714272.8730,0.582645976
356580.2015,5714272.9530,0.582091512
356580.3124,5714272.9990,0.582916066
356580.5233,5714273.0850,0.58542087
356580.7333,5714273.1710,0.589141108
356580.8442,5714273.2160,0.593287362
356580.9575,5714273.2620,0.597710459
356581.0707,5714273.3090,0.602498025
356581.2003,5714273.3620,0.607158289
356581.3134,5714273.4080,0.61115598
356581.5236,5714273.4940,0.614239419
356581.6373,5714273.5400,0.616753918
356581.7482,5714273.5860,0.618568333
356581.8774,5714273.6380,0.618611801
356581.9955,5714273.6870,0.616703533
356582.1133,5714273.7350,0.613888603
356582.4154,5714273.8550,0.61158772
356582.5999,5714273.9280,0.609836778
356582.7029,5714273.9680,0.608389058
356582.8957,5714274.0440,0.607826511
356583.0011,5714274.0860,0.609027459
356583.1065,5714274.1270,0.611527754
356583.2117,5714274.1690,0.614116872
356583.3169,5714274.2100,0.616491018
356583.4220,5714274.2520,0.618286817
356583.5248,5714274.2920,0.61883066
356583.6322,5714274.3340,0.618166295
356583.7332,5714274.3740,0.616716182
356583.9436,5714274.4570,0.614941422
356584.0485,5714274.4980,0.612895971
356584.1539,5714274.5400,0.610902531
356584.2634,5714274.5830,0.609136961
356584.3750,5714274.6270,0.607277596
356584.4799,5714274.6680,0.604728722
356584.5851,5714274.7090,0.601388391
356584.9372,5714274.8510,0.597029516
356585.1780,5714274.9480,0.591702467
356585.3144,5714275.0030,0.586137232
356585.5706,5714275.1070,0.581186611
356585.7097,5714275.1640,0.576994184
356585.8488,5714275.2200,0.573670881
356585.9875,5714275.2760,0.571328266
356586.1241,5714275.3310,0.570408113
356586.4022,5714275.4440,0.571035795
356586.5413,5714275.5000,0.572486552
356586.6801,5714275.5570,0.574391008
356586.8246,5714275.6150,0.57695928
356586.9698,5714275.6740,0.5802498
356587.3222,5714275.8150,0.58427264
356587.5330,5714275.8990,0.588640504
356587.6489,5714275.9450,0.592471002
356587.8718,5714276.0340,0.595564247
356587.9920,5714276.0820,0.59803918
356588.1120,5714276.1290,0.599557826
356588.2323,5714276.1770,0.59965587
356588.3529,5714276.2250,0.598170801
356588.4732,5714276.2730,0.596017686
356588.5909,5714276.3200,0.59415136
356588.8121,5714276.4080,0.59246869
356588.9495,5714276.4630,0.591033348
356589.0697,5714276.5110,0.590194561
356589.1921,5714276.5590,0.590200237
356589.3151,5714276.6080,0.591052879
356589.4401,5714276.6580,0.592492571
356589.7762,5714276.7870,0.59439333
356590.0001,5714276.8710,0.596962458
356590.2235,5714276.9550,0.60026881
356590.4466,5714277.0390,0.604417527
356590.5668,5714277.0850,0.609239434
356590.6876,5714277.1300,0.614663088
356590.8072,5714277.1750,0.621410751
356590.9276,5714277.2200,0.629346832
356591.0480,5714277.2660,0.637586192
356591.1662,5714277.3100,0.645790416
356591.2840,5714277.3540,0.653634221
356591.4046,5714277.4000,0.66133695
356591.5249,5714277.4450,0.669287018
356591.6453,5714277.4900,0.678236924
356591.7702,5714277.5370,0.687734198
356591.8958,5714277.5840,0.702744543
356592.2321,5714277.7100,0.731726286
356592.4433,5714277.7880,0.759628746
356592.5594,5714277.8310,0.784879029
356592.7832,5714277.9130,0.811247159
356592.9034,5714277.9580,0.839249279
356593.0241,5714278.0030,0.868029951
356593.1446,5714278.0470,0.895204508
356593.2626,5714278.0910,0.922132013
356593.5053,5714278.1810,0.949563481
356593.6223,5714278.2240,0.979721345
356593.8639,5714278.3130,1.009432311
356593.9843,5714278.3580,1.040874846
356594.1049,5714278.4020,1.072179654
356594.2494,5714278.4560,1.104123763
356594.7475,5714278.6460,1.136682365
356595.0080,5714278.7480,1.169116319
356595.1526,5714278.8050,1.20234324
356595.4317,5714278.9140,1.23516402
356595.5814,5714278.9730,1.266444165
356595.7323,5714279.0320,1.297982803
356595.8826,5714279.0910,1.330770319
356596.0329,5714279.1500,1.356017195
356596.1831,5714279.2090,1.378285305
356596.3329,5714279.2680,1.398626527
356596.4802,5714279.3250,1.416903514
356596.6303,5714279.3840,1.43266124
356596.7803,5714279.4430,1.44571157
356596.9552,5714279.5110,1.45696179
356597.1055,5714279.5700,1.467626729
356597.2565,5714279.6300,1.479011716
356597.4129,5714279.6910,1.491554442
356597.7958,5714279.8440,1.505341709
356598.0315,5714279.9390,1.520450201
356598.2691,5714280.0350,1.536573163
356598.5067,5714280.1310,1.551802852
356598.7599,5714280.2340,1.564909
356599.0186,5714280.3380,1.575887349
356599.1466,5714280.3900,1.584368417
356599.2742,5714280.4420,1.590374679
356599.4023,5714280.4930,1.59452158
356599.5305,5714280.5450,1.597270688
356599.6579,5714280.5970,1.598919634
356599.9127,5714280.7000,1.599787205
356600.0647,5714280.7610,1.6
356600.3568,5714280.8870,1.6
356600.5421,5714280.9700,1.599796385
356600.7245,5714281.0510,1.598938333
356600.9097,5714281.1340,1.597357367
356601.0947,5714281.2170,1.59517161
356601.2937,5714281.3060,1.593051786
356601.3935,5714281.3510,1.59127235
356601.5073,5714281.4020,1.589852003
356601.6066,5714281.4460,1.589206448
356601.7082,5714281.4920,1.589956058
356601.8060,5714281.5350,1.591771373
356601.9056,5714281.5800,1.593969889
356602.0046,5714281.6240,1.595860264
356602.1221,5714281.6770,1.597350242
356602.4500,5714281.8240,1.597933602
356602.7000,5714281.9370,1.597332612
356602.9472,5714282.0480,1.595622935
356603.2003,5714282.1620,1.593048971
356603.4503,5714282.2750,1.589746277
356603.6008,5714282.3430,1.585814609
356603.8512,5714282.4560,1.58163125
356604.0049,5714282.5250,1.577001856
356604.1585,5714282.5940,1.571393123
356604.2932,5714282.6550,1.564929982
356604.4280,5714282.7160,1.558017242
356604.5626,5714282.7760,1.550120363
356604.7023,5714282.8390,1.541178721
356605.0439,5714283.0060,1.531647015
356605.2724,5714283.1230,1.522811186
356605.4981,5714283.2380,1.515228024
356605.7268,5714283.3550,1.508861197
356605.8475,5714283.4170,1.503910702
356605.9701,5714283.4790,1.500377309
356606.2163,5714283.6050,1.49777721
356606.3393,5714283.6680,1.495520683
356606.4622,5714283.7310,1.49379537
356606.6024,5714283.8020,1.492046016
356606.8332,5714283.9200,1.487192559
356606.9540,5714283.9820,1.473511522
356607.0946,5714284.0540,1.460664633
356607.5198,5714284.2650,1.448523162
356607.7151,5714284.3590,1.437680497
356607.8975,5714284.4470,1.427016115
356608.0012,5714284.4970,1.416537721
356608.1943,5714284.5900,1.405853838
356608.3017,5714284.6420,1.395325942
356608.4073,5714284.6930,1.390533316
356608.6177,5714284.7940,1.387643164
356608.7381,5714284.8520,1.381275965
356608.8428,5714284.9020,1.375589965
356608.9484,5714284.9530,1.371329129
356609.0534,5714285.0040,1.368464668
356609.1738,5714285.0620,1.366451484
356609.2790,5714285.1120,1.361672334
356609.4899,5714285.2140,1.353682513
356609.6938,5714285.3120,1.335217513
356610.1450,5714285.5430,1.33048147
356610.4094,5714285.6850,1.33233586
356610.6780,5714285.8300,1.335800442
356610.9461,5714285.9740,1.339864636
356611.1111,5714286.0620,1.343975468
356611.2551,5714286.1400,1.348428833
356611.3966,5714286.2160,1.354396351
356611.5438,5714286.2950,1.360180862
356611.6886,5714286.3720,1.366635308
356611.8327,5714286.4500,1.372817477
356611.9769,5714286.5270,1.377999521
356612.1216,5714286.6050,1.378021012
356612.2925,5714286.6970,1.376801984
356612.6396,5714286.8890,1.374198621
356612.8523,5714287.0080,1.369349446
356612.9704,5714287.0750,1.364581014
356613.1976,5714287.2030,1.361465994
356613.4261,5714287.3310,1.360639612
356613.5488,5714287.4000,1.36231694
356613.6891,5714287.4790,1.365430903
356613.9170,5714287.6080,1.36884669
356614.0368,5714287.6750,1.371391271
356614.1595,5714287.7440,1.373043363
356614.2825,5714287.8130,1.373641145
356614.4253,5714287.8940,1.373257996
356614.5474,5714287.9620,1.373434371
356614.6753,5714288.0340,1.374928629
356614.9997,5714288.2190,1.378401276
356615.1247,5714288.2910,1.383992961
356615.2321,5714288.3530,1.391343357
356615.3372,5714288.4130,1.400203537
356615.4445,5714288.4750,1.409812133
356615.5516,5714288.5360,1.418753328
356615.6743,5714288.6070,1.426277548
356615.7813,5714288.6680,1.431506033
356615.8885,5714288.7300,1.433378416
356615.9933,5714288.7900,1.432671794
356616.1010,5714288.8520,1.429634238
356616.2085,5714288.9140,1.424348201
356616.3334,5714288.9860,1.417729675
356616.4426,5714289.0480,1.410674776
356616.5480,5714289.1090,1.40253867
356616.6553,5714289.1710,1.390404607
356616.7602,5714289.2310,1.376109987
356616.8896,5714289.3050,1.361161572
356617.2810,5714289.5340,1.345370353
356617.4775,5714289.6510,1.328776001
356617.6749,5714289.7690,1.311254113
356617.8694,5714289.8850,1.294489359
356618.0662,5714290.0020,1.281034718
356618.1695,5714290.0630,1.27038988
356618.3825,5714290.1900,1.25837993
356618.4890,5714290.2540,1.253282384
356618.5947,5714290.3170,1.249937821
356618.7005,5714290.3800,1.246654131
356618.8221,5714290.4520,1.24306665
356618.9255,5714290.5140,1.23861621
356619.0359,5714290.5790,1.233055287
356619.1483,5714290.6460,1.226938628
356619.4152,5714290.8010,1.221363692
356619.5833,5714290.8980,1.216743398
356619.7516,5714290.9940,1.212587805
356619.9177,5714291.0890,1.208868593
356620.0858,5714291.1850,1.206038825
356620.1742,5714291.2350,1.203445158
356620.2648,5714291.2870,1.199312075
356620.3551,5714291.3390,1.193560351
356620.4454,5714291.3900,1.186815647
356620.5378,5714291.4430,1.179280706
356620.6266,5714291.4940,1.170645327
356620.7173,5714291.5460,1.161614799
356620.8208,5714291.6050,1.153971066
356621.0108,5714291.7140,1.148427252
356621.2421,5714291.8330,1.145085591
356621.3894,5714291.9030,1.143838798
356621.5344,5714291.9720,1.144320534
356621.6736,5714292.0380,1.145848486
356621.7498,5714292.0750,1.147566488
356621.8305,5714292.1130,1.148790777
356621.9082,5714292.1500,1.148743273
356622.0651,5714292.2250,1.147274829
356622.1444,5714292.2630,1.144735178
356622.2249,5714292.3010,1.141418843
356622.3154,5714292.3450,1.137254228
356622.3946,5714292.3820,1.132606027
356622.4740,5714292.4200,1.129229146
356622.5531,5714292.4580,1.130248816
356622.6263,5714292.4930,1.134273371
356622.8316,5714292.5850,1.139247781
356622.9620,5714292.6420,1.144299679
356623.0912,5714292.6980,1.149774805
356623.2215,5714292.7540,1.156545101
356623.2915,5714292.7840,1.162978666
356623.3603,5714292.8140,1.165429869
356623.5008,5714292.8750,1.167191042
356623.5710,5714292.9050,1.165614567
356623.6412,5714292.9360,1.162242283
356623.7229,5714292.9710,1.153567073
356623.8632,5714293.0320,1.145253756
356623.9334,5714293.0620,1.138136946
356624.0671,5714293.1200,1.131734639
356624.2461,5714293.1970,1.124114862
356624.3580,5714293.2450,1.117581572
356624.4686,5714293.2930,1.118072535
356624.5804,5714293.3410,1.120422216
356624.6404,5714293.3670,1.122687747
356624.6996,5714293.3920,1.126247153
356624.7683,5714293.4220,1.12987046
356624.8284,5714293.4470,1.13263962
356624.8887,5714293.4730,1.134585522
356624.9490,5714293.4990,1.13589741
356625.0093,5714293.5250,1.136338153
356625.0695,5714293.5510,1.135412713
356625.1282,5714293.5760,1.13305763
356625.1883,5714293.6020,1.1297442
356625.2510,5714293.6290,1.125676516
356625.3136,5714293.6560,1.12100766
356625.4787,5714293.7140,1.116352802
356625.5857,5714293.7470,1.112744113
356625.6939,5714293.7800,1.110219562
356625.8021,5714293.8130,1.108552833
356625.8602,5714293.8310,1.107891446
356625.9172,5714293.8480,1.10902767
356625.9753,5714293.8660,1.111520667
356626.0338,5714293.8840,1.113966569
356626.1501,5714293.9200,1.115923071
356626.2072,5714293.9370,1.117513376
356626.3238,5714293.9730,1.117411508
356626.3914,5714293.9930,1.114252183
356626.4507,5714294.0120,1.108601392
356626.6653,5714294.0480,1.101441507
356626.7686,5714294.0500,1.093659678
356626.8248,5714294.0510,1.085771051
356626.9338,5714294.0540,1.078933512
356626.9922,5714294.0550,1.074131023
356627.0508,5714294.0560,1.071345373
356627.1097,5714294.0580,1.070201292
356627.1679,5714294.0590,1.070211091
356627.2267,5714294.0600,1.071253695
356627.2852,5714294.0610,1.073438193
356627.3426,5714294.0630,1.076526121
356627.4012,5714294.0640,1.079676401
356627.4599,5714294.0650,1.081613755
356627.5271,5714294.0670,1.081854799
356627.5868,5714294.0680,1.080102241
356627.6468,5714294.0700,1.075624868
356627.8580,5714294.0590,1.067712291
356627.9570,5714294.0450,1.056690588
356628.0113,5714294.0380,1.043973718
356628.1162,5714294.0240,1.031621934
356628.1727,5714294.0170,1.019870194
356628.2295,5714294.0090,1.008597072
356628.2858,5714294.0020,0.998417007
356628.3425,5714293.9940,0.989649806
356628.3989,5714293.9860,0.981886768
356628.4542,5714293.9790,0.974314546
356628.5662,5714293.9640,0.967249438
356628.6239,5714293.9560,0.961207702
356628.6803,5714293.9490,0.956353606
356628.7367,5714293.9410,0.952702935
356628.7946,5714293.9340,0.950021489
356628.8533,5714293.9260,0.947526179
356629.0105,5714293.9090,0.944764622
356629.1145,5714293.8990,0.94140365
356629.2186,5714293.8890,0.937218685
356629.3231,5714293.8800,0.932464728
356629.3790,5714293.8750,0.927226957
356629.4351,5714293.8690,0.921426307
356629.4913,5714293.8640,0.91454081
356629.5474,5714293.8590,0.90615631
356629.6035,5714293.8540,0.896220983
356629.6583,5714293.8490,0.884709011
356629.7706,5714293.8380,0.872057864
356629.8266,5714293.8330,0.859744363
356629.8826,5714293.8280,0.848451234
356629.9398,5714293.8220,0.838500008
356629.9983,5714293.8170,0.830028624
356630.1486,5714293.8100,0.82330916
356630.2408,5714293.8090,0.818595812
356630.2911,5714293.8080,0.815053704
356630.3884,5714293.8070,0.811890838
356630.4408,5714293.8060,0.809443559
356630.4932,5714293.8050,0.807452208
356630.5460,5714293.8040,0.805533871
356630.5983,5714293.8030,0.803026291
356630.6509,5714293.8030,0.799965765
356630.7032,5714293.8020,0.796498292
356630.7547,5714293.8010,0.792879786
356630.8596,5714293.7990,0.789044957
356630.9121,5714293.7990,0.784381639
356630.9644,5714293.7980,0.777490091
356631.0181,5714293.7970,0.768967194
356631.0727,5714293.7960,0.759402801
356631.2042,5714293.7940,0.748042461
356631.2794,5714293.7930,0.733497996
356631.3220,5714293.7920,0.71844477
356631.4017,5714293.7910,0.705051907
356631.4449,5714293.7910,0.693760388
356631.4882,5714293.7900,0.684300089
356631.5316,5714293.7890,0.676363336
356631.5750,5714293.7890,0.670614119
356631.6185,5714293.7880,0.667009528
356631.6619,5714293.7870,0.664692022
356631.7044,5714293.7870,0.662902525
356631.7477,5714293.7860,0.660459681
356631.7913,5714293.7850,0.657290745
356631.8345,5714293.7850,0.654024787
356631.8779,5714293.7840,0.650625134
356631.9214,5714293.7830,0.646625675
356631.9657,5714293.7820,0.641851812
356632.0107,5714293.7820,0.636011035
356632.1443,5714293.7830,0.62943933
356632.2308,5714293.7840,0.622562901
356632.2796,5714293.7850,0.61496956
356632.3713,5714293.7870,0.606225544
356632.4210,5714293.7880,0.596874401
356632.4708,5714293.7890,0.587842779
356632.5206,5714293.7900,0.579279225
356632.5704,5714293.7900,0.571122533
356632.6203,5714293.7910,0.563600094
356632.6692,5714293.7920,0.556713499
356632.7190,5714293.7930,0.550277994
356632.7689,5714293.7940,0.544464847
356632.8189,5714293.7950,0.53894143
356632.8687,5714293.7960,0.532671067
356632.9184,5714293.7970,0.52486988
356632.9694,5714293.7980,0.516073719
356633.0577,5714293.8070,0.506717837
356633.0929,5714293.8150,0.49702896
356633.1120,5714293.8190,0.487200359
356633.1491,5714293.8280,0.47884588
356633.1691,5714293.8330,0.473149635
356633.1891,5714293.8370,0.469925373
356633.2091,5714293.8420,0.469048208
356633.2291,5714293.8470,0.472495561
356633.2491,5714293.8510,0.476218789
356633.2690,5714293.8560,0.480204846
356633.2886,5714293.8600,0.484042281
356633.3284,5714293.8700,0.482541891
356633.3485,5714293.8740,0.478646284
356633.3685,5714293.8790,0.475639122
356633.3885,5714293.8840,0.472733133
356633.4093,5714293.8880,0.469625313
356633.4563,5714293.9100,0.466279021
356633.4663,5714293.9240,0.462734136
356633.4763,5714293.9370,0.457864906
356633.4815,5714293.9440,0.451578104
356633.4869,5714293.9510,0.44576343
356633.4923,5714293.9590,0.44008754
356633.4978,5714293.9660,0.435083797
356633.5031,5714293.9730,0.434982124
356633.5084,5714293.9800,0.436930435
356633.5138,5714293.9880,0.440741712
356633.5190,5714293.9950,0.447261001
356633.5244,5714294.0020,0.456212341
356633.5298,5714294.0090,0.468478849
356633.5352,5714294.0160,0.481290113
356633.5408,5714294.0240,0.49451008
356633.5465,5714294.0320,0.50904981
356633.5650,5714294.0590,0.519674626
356633.5779,5714294.0780,0.520516065
356633.5851,5714294.0890,0.523686815
356633.5989,5714294.1100,0.527822643
356633.6061,5714294.1210,0.532140033
356633.6137,5714294.1320,0.539236106
356633.6209,5714294.1430,0.54443605
356633.6285,5714294.1550,0.537201887
356633.6358,5714294.1660,0.528833698
356633.6433,5714294.1770,0.520996287
356633.6506,5714294.1880,0.513033983
356633.6652,5714294.2100,0.507797105
356633.6726,5714294.2220,0.505529131
356633.6802,5714294.2330,0.505359882
356633.6876,5714294.2440,0.506463108
356633.6950,5714294.2550,0.508822284
356633.7192,5714294.2940,0.512739769
356633.7296,5714294.3110,0.517267978
356633.7401,5714294.3280,0.521380202
356633.7457,5714294.3370,0.524621836
356633.7513,5714294.3470,0.527598179
356633.7569,5714294.3560,0.530186385
356633.7625,5714294.3650,0.531647787
356633.7682,5714294.3740,0.532041081
356633.7738,5714294.3840,0.532215781
356633.7793,5714294.3930,0.532417629
356633.7905,5714294.4110,0.531841086
356633.7961,5714294.4210,0.530332739
356633.8017,5714294.4300,0.529507825
356633.8074,5714294.4390,0.53018851
356633.8132,5714294.4490,0.53166682
356633.8249,5714294.4610,0.533518921
356633.8308,5714294.4640,0.536077045
356633.8340,5714294.4650,0.539458806
356633.8402,5714294.4680,0.543171424
356633.8435,5714294.4690,0.546657851
356633.8468,5714294.4710,0.549962254
356633.8502,5714294.4720,0.552817899
356633.8535,5714294.4740,0.554333038
356633.8568,5714294.4750,0.554237397
356633.8601,5714294.4770,0.552996293
356633.8634,5714294.4780,0.551626439
356633.8701,5714294.4810,0.550753904
356633.8734,5714294.4820,0.551576007
356633.8773,5714294.4840,0.553043512
356633.8837,5714294.4870,0.55493105
356633.8936,5714294.5000,0.557337085
356633.9005,5714294.5120,0.558129186
356633.9074,5714294.5240,0.556371039
356633.9143,5714294.5370,0.551320689
356633.9180,5714294.5430,0.544753615
356633.9217,5714294.5500,0.538162237
356633.9254,5714294.5560,0.53202644
356633.9291,5714294.5630,0.5273437
356633.9328,5714294.5690,0.524834317
356633.9364,5714294.5760,0.524126599
356633.9402,5714294.5820,0.525635374
356633.9439,5714294.5890,0.529347494
356633.9476,5714294.5950,0.534305455
356633.9513,5714294.6020,0.539996748
356633.9557,5714294.6100,0.54449184
356633.9709,5714294.6310,0.544536943
356633.9789,5714294.6390,0.543006082
356633.9833,5714294.6440,0.540394221
356633.9919,5714294.6520,0.53660966
356633.9965,5714294.6570,0.531799421
356634.0011,5714294.6620,0.526923868
356634.0057,5714294.6670,0.523579415
356634.0103,5714294.6720,0.521338857
356634.0149,5714294.6760,0.520218275
356634.0195,5714294.6810,0.52
356634.0240,5714294.6860,0.52
356634.0332,5714294.6950,0.52
356634.0378,5714294.7000,0.52
356634.0424,5714294.7050,0.519608415
356634.0471,5714294.7100,0.51782309
356634.0520,5714294.7150,0.514813134
356634.0627,5714294.7360,0.511250399
356634.0687,5714294.7520,0.507071398
356634.0720,5714294.7600,0.502358028
356634.0784,5714294.7770,0.49806487
356634.0819,5714294.7860,0.495679738
356634.0853,5714294.7950,0.495142278
356634.0887,5714294.8040,0.495576165
356634.0922,5714294.8140,0.497200138
356634.0956,5714294.8230,0.500259572
356634.0990,5714294.8320,0.504181549
356634.1024,5714294.8410,0.508311163
